threadview_response_info,threadview_response_body,threadview_response_body_link href,threadview_response_body_link,threadview_response_body_link href (2),threadview_response_body_link (2),res_id,js-response,js-ng-setting href,js-response href,threadview_response_body_link (3)
"垢版
|
0448 名無しどんぶらこ 2025/11/24(月) 23:29:32.58","【必見】メンタリストDaiGoことメンヘラ松丸大吾、またまたまた5chスレでネトスト粘着荒らしがバレる【身バレ】

以前より、5chアウトロー板「YouTuber小山恵吾🗿」スレに「統失ホモチョンヒトモドキ🧑🏻‍🦱」と呼ばれる粘着ネトスト反日荒らしが出没。
会話の流れや言動、あまりの語彙の香ばしさや「Xのポエムとの共通点」等からスレ民に何度も中身がDaiGoだとバレる。
そして、何度もDaiGoのイタい画像等を当て擦られてイジメられ続けた末にどこでもワンパな「学歴・年収・高級ワインマウント」に逃げだして、また完全身バレ🤣

[🧑🏻‍🦱] 0234 名無番長 2025/11/13(木) 12:39:12.11
さーて先日買った600万のワインでも飲むか

[スレ民] 0240 名無番長 2025/11/13(木) 12:54:16.60
今もこんなクソダサAIサムネでライブ中の反日チョンがいるね🤭
こっちの反日チョンはワイングラスが空にたくさん浮かんでるのが面白いと思ったらしい🥶
https://imgur.com/A7rsaLE.jpeg

[🧑🏻‍🦱] 0249 名無番長 2025/11/13(木) 13:03:35.93
僕はいちおー旧帝出だからねー

[🧑🏻‍🦱] 0259 名無番長 2025/11/13(木) 13:58:53.44 
お主らの年収以上のワインを嗜んでおるぞ

[スレ民] 0279 名無番長 2025/11/13(木) 14:38:17.50 
俺も最初は信じられなかったけどもう完全に確定したな
それにしてもごまかしようがない芋野郎さからの身バレってすごいなw

[🧑🏻‍🦱] 0280 名無番長 2025/11/13(木) 14:38:24.08 
子鹿と高級ワインで優雅なランチと洒落込みますか（※身バレ火消しできなくて開き直り）

[スレ民] 0305 名無番長 2025/11/13(木) 15:14:03.11
擁護コメは明らかに本人

◆アウトロー板当該スレ：『汁屁過多性脱水症状❤オイルブッヒ❤37』（※レス番200頃から身バレ大暴れ）
https://medaka.5ch.n....cgi/4649/1762490978",https://imgur.com/A7rsaLE.jpeg,https://imgur.com/A7rsaLE.jpeg,https://medaka.5ch.net/test/read.cgi/4649/1762490978,https://medaka.5ch.n....cgi/4649/1762490978,ID:pe19pziQ0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,,
"垢版
|
0449 名無しどんぶらこ 2025/11/24(月) 23:30:28.82","【必見】メンタリストDaiGoことメンヘラ松丸大吾、またまたまた5chスレでネトスト粘着荒らしがバレる【身バレ】

以前より、5chアウトロー板「YouTuber小山恵吾🗿」スレに「統失ホモチョンヒトモドキ🧑🏻‍🦱」と呼ばれる粘着ネトスト反日荒らしが出没。
会話の流れや言動、あまりの語彙の香ばしさや「Xのポエムとの共通点」等からスレ民に何度も中身がDaiGoだとバレる。
そして、何度もDaiGoのイタい画像等を当て擦られてイジメられ続けた末にどこでもワンパな「学歴・年収・高級ワインマウント」に逃げだして、また完全身バレ🤣

[🧑🏻‍🦱] 0234 名無番長 2025/11/13(木) 12:39:12.11
さーて先日買った600万のワインでも飲むか

[スレ民] 0240 名無番長 2025/11/13(木) 12:54:16.60
今もこんなクソダサAIサムネでライブ中の反日チョンがいるね🤭
こっちの反日チョンはワイングラスが空にたくさん浮かんでるのが面白いと思ったらしい🥶
https://imgur.com/A7rsaLE.jpeg

[🧑🏻‍🦱] 0249 名無番長 2025/11/13(木) 13:03:35.93
僕はいちおー旧帝出だからねー

[🧑🏻‍🦱] 0259 名無番長 2025/11/13(木) 13:58:53.44 
お主らの年収以上のワインを嗜んでおるぞ

[スレ民] 0279 名無番長 2025/11/13(木) 14:38:17.50 
俺も最初は信じられなかったけどもう完全に確定したな
それにしてもごまかしようがない芋野郎さからの身バレってすごいなw

[🧑🏻‍🦱] 0280 名無番長 2025/11/13(木) 14:38:24.08 
子鹿と高級ワインで優雅なランチと洒落込みますか（※身バレ火消しできなくて開き直り）

[スレ民] 0305 名無番長 2025/11/13(木) 15:14:03.11
擁護コメは明らかに本人

◆アウトロー板当該スレ：『汁屁過多性脱水症状❤オイルブッヒ❤37』（※レス番200頃から身バレ大暴れ）
https://medaka.5ch.n....cgi/4649/1762490978",https://imgur.com/A7rsaLE.jpeg,https://imgur.com/A7rsaLE.jpeg,https://medaka.5ch.net/test/read.cgi/4649/1762490978,https://medaka.5ch.n....cgi/4649/1762490978,ID:xgKtlMgO0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,,
"垢版
|
0450 名無しどんぶらこ 2025/11/24(月) 23:55:33.10","沖縄攻めてくれねーかな。

平和ボケしてる連中多いからｗｗｗ",,,,,ID:MCmjEJWc0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,,
"垢版
|
0451 名無しどんぶらこ 2025/11/25(火) 08:30:51.88",5chもXみたいにいきなり国籍表示されたら面白いのになw,,,,,ID:jggBhAeT0(1/2),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,,
"垢版
|
0452 名無しどんぶらこ 2025/11/25(火) 08:33:25.01",このタイミングでXがああなったのは偶然じゃないだろう,,,,,ID:jggBhAeT0(2/2),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,,
"垢版
|
0453 名無しどんぶらこ 2025/11/25(火) 10:24:16.07","いつ戦勝国になったの？
1945年にはまだ中華人民共和国は建国されてないのに。
後に台湾へ逃げた中華民国側が戦勝国ならわかるけど。",,,,,ID:/eDwyKii0,1,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,
"垢版
|
0454 名無しどんぶらこ 2025/11/25(火) 10:41:29.56",">>453
中華民国が連合国に参加していたらしい",,>>453,,,ID:2MKGtjD50(1/2),1,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,
"垢版
|
0455 名無しどんぶらこ 2025/11/25(火) 10:44:02.12",">>454
あ、途中で送っちゃった

中華民国が連合国に参加していたらしいので、その中華民国に
内戦で勝った中華人民共和国が中国の統一政府になったから
戦勝国の地位はそのまま……ってことなんじゃ？",,>>454,,,ID:2MKGtjD50(2/2),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,,
"垢版
|
0456 名無しどんぶらこ 2025/11/25(火) 11:47:59.67","そもそも中越戦争とか中印紛争とか戦後も戦争やりまくってるのに
今更何言ってるんだ",,,,,ID:J29zCsEq0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,,
"垢版
|
0457 名無しどんぶらこ 2025/11/25(火) 12:00:43.00",中国は脅威な国なんだね日本は核武装しないとやられそう,,,,,ID:aDRXAUjn0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,,
"垢版
|
0458 名無しどんぶらこ 2025/11/25(火) 16:11:42.94","お前らチョロすぎだろ

「日本人の弱点をついてきた」？　コワモテ中国大使館、2か月半ぶりに「猫」投稿
https://news.yahoo.c...799874f945a5803757bc",https://news.yahoo.co.jp/articles/c65d9145ee22e8fc2def799874f945a5803757bc,https://news.yahoo.c...799874f945a5803757bc,,,ID:wFsMs3Oq0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,,
"垢版
|
0459 名無しどんぶらこ 2025/11/25(火) 16:17:51.53",日本にこれを適用するとドイツイタリアにも攻撃可能ってことになるが中国は分かってるのか？,,,,,ID:Lswr6MNV0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,,
"垢版
|
0460 名無しどんぶらこ 2025/11/25(火) 16:18:44.63",我々は中国大使館に「タヒね」と返答するだけである,,,,,ID:7ikVtKbs0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,,
"垢版
|
0461 名無しどんぶらこ 2025/11/25(火) 16:28:33.21",これはあまり知られていませんがね、第二次大戦においてイタリアは戦勝国側なんだよ。,,,,,ID:k8JhDL0I0(1/2),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,,
"垢版
|
0462 名無しどんぶらこ 2025/11/25(火) 16:33:57.53",昔、小日本に戦争で負けたことを根に持ってるんだなｗ,,,,,ID:fe5xAOez0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,,
"垢版
|
0463 名無しどんぶらこ 2025/11/25(火) 18:12:12.76",昔毛沢東などは沖縄が日本領だとはっきり了解していた。,,,,,ID:k8JhDL0I0(2/2),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,,
"垢版
|
0464 警備員[Lv.9][新] 2025/11/25(火) 18:33:19.73","中国は国連に関係なく戦闘してるだろ

朝鮮戦争
西沙諸島
中印
中ソ
中越",,,,,ID:v0mh3Obb0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,,
"垢版
|
0465 名無しどんぶらこ 2025/11/25(火) 19:11:47.36",">>343
これ",,>>343,,,ID:kaxGdyVA0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,,
"垢版
|
0466 名無しどんぶらこ 2025/11/25(火) 22:51:43.59","なぁんだ…
これまで敵国として見ていたのなら負担金なんざ支払う必要もなかった
わけだね

返せとは言わんよ、お高い授業料だったって事でくれてやればいいさね",,,,,ID:vWHY3Jwx0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,,
"垢版
|
0467 名無しどんぶらこ 2025/11/26(水) 00:01:02.08","敵国条項が削除されずに残ってるということは
今も生きてるということだ
小学生でも理解できる
それなのに
「死文化された！」
と叫ぶ外務省とネトウヨは
哀れなピエロ",,,,,ID:ezwNY0++0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,,
"垢版
|
0468 名無しどんぶらこ 2025/11/26(水) 00:05:12.35",">>1
削除されてないからやろうと思えばできるだろう
ただ誰が仲裁するんだ？その時は東アジアで戦争だよ
当然日本は座して死を待つなんてことはないからな
当然叩き潰しにいくことになるから全面戦争だろ",,>>1,,,ID:gYzXmy2x0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,,
"垢版
|
0469 名無しどんぶらこ 2025/11/26(水) 00:19:47.08","敵国条項はそんな重大事じゃないように思えて来た。
無くても来るときは来る、そう思えば日本側は備えあれば患いなしで居ればよい。",,,,,ID:wxiDSKhF0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,,
"垢版
|
0470 名無しどんぶらこ 2025/11/26(水) 00:31:56.02","でも戦時下って日本も満州を植民地にしてた戦犯なんだからその罪は償わないと
まずは中国への侮辱と宣戦布告を撤回して謝罪して誠意を見せないと会話にならないよ",,,,,ID:oYmwwF1h0,3,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,
"垢版
|
0471 名無しどんぶらこ 2025/11/26(水) 06:01:59.06",">>470
バカジャネーノ",,>>470,,,ID:AFFgLFvH0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,,
"垢版
|
0472 名無しどんぶらこ 2025/11/26(水) 06:40:17.61",">>1

害務省とシェイシェイ茂木死ね！（怒り）
害務省とシェイシェイ茂木死ね！（怒り）
害務省とシェイシェイ茂木死ね！（怒り）


門田隆将@KadotaRyusho　25.11.19
媚中派が蠢く中､
“懸案や意見の相違があるからこそ、意思の疎通が重要”
と大洋州局長を北京に派遣した茂木外相｡
だが「そんな必要があるのか」との非難の中、
ポケットに手を突っ込んで優位性を誇示する幼稚な劉勁松中国外交部アジア局長と､
威厳のかけらもない金井外務省アジア大洋州局長｡
省内では
「喧嘩に全く不向きな秀才型｡
　簡単に相手のサンドバッグバッグになるタイプ」
と諦め半分冷やかし半分だったとか｡
駐中国大使は退任後北京の法律事務所に雇われる程の“中国外交部の霞が関出張所”である事実も知れ渡るべきだ。",,>>1,,,ID:2SY4avv80,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,,
"垢版
|
0473 名無しどんぶらこ 2025/11/26(水) 10:30:43.44","日本に勝ったのはアメリカだけで、ぶっちゃけお前の国は戦勝国ではないだろw
アメリカと言う名の犬の金玉にぶらさがっていたノミだよ
まあそれを自覚してるからこそ悔しくて悔しくて悔しくて悔しくて悔しくて悔しくて
なんとか口実作って日本を攻撃したいのだろう
国は大きいのに金玉は小さいのね",,,,,ID:Lk6I/e4D0(1/2),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,,
"垢版
|
0474 名無しどんぶらこ 2025/11/26(水) 10:32:52.79",">>470
そもそもその手の話は角栄が全部話つけてんじゃん",,>>470,,,ID:Lk6I/e4D0(2/2),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,,
"垢版
|
0475 名無しどんぶらこ 2025/11/26(水) 11:19:37.83","こんな国に常任理事国つけかえるとか最悪だな
アルバニアは責任とって滅びろ",,,,,ID:XCj6p/ke0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,,
"垢版
|
0476 名無しどんぶらこ 2025/11/26(水) 12:24:07.24",横田に国連がいるのはご存知ですよね。,,,,,ID:2KlVT7NI0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,,
"垢版
|
0477 名無しどんぶらこ 2025/11/26(水) 12:27:16.06",そもそも当時「ちゅうかじん」,,,,,ID:51dK0dQS0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,,
"垢版
|
0478 名無しどんぶらこ 2025/11/26(水) 14:38:52.49",現代のドンキホーテ。真正あたおか,,,,,ID:nAtfrBBg0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,,
"垢版
|
0479 名無しどんぶらこ 2025/11/26(水) 15:17:11.33",戦争してたのは中華民国ですし,,,,,ID:obmA/uqT0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,,
"垢版
|
0480 名無しどんぶらこ 2025/11/26(水) 15:36:41.24",">>470
満州は満州国ですが何か？",,>>470,,,ID:/h3Afjxg0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,,
"垢版
|
0481 名無しどんぶらこ 2025/11/26(水) 15:37:30.85",中国はアホしかいない,,,,,ID:fLXTqshF0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,,
"垢版
|
0482 名無しどんぶらこ 2025/11/26(水) 15:44:30.37","中国外交部がそこら中で狂ったように暴れまくってるが
こういう場合は中共内部で相当突き上げ食らってんだろうな",,,,,ID:8EMwO+Ue0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,,
"垢版
|
0483 中国の工作スパイ議員摘発　創価スポニチ 2025/11/27(木) 19:22:13.19","バカ

国連から追放してやるぜ

嘘つき民族",,,,,ID:MfQtnGd50,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,,
"垢版
|
0484 名無しどんぶらこ 2025/11/28(金) 03:08:41.26","発信元は日本国政府だったのか
こんな見え見えの
プロパガンダで騙されるの
ネトウヨしかおらんと思うがw",,,,,ID:7KwfGzkx0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,,
"垢版
|
0485 名無しどんぶらこ 2025/11/28(金) 03:13:51.46","https://x.com/24news.../1993665539089264883
中国外務省「いまの日本のSNSは中国に対する脅迫的な言論が蔓延っている。日本政府はどうにしろ！」

カミツキガメの上位版みたいな報道官のおばちゃんも首になったら治まるやろな＾ｑ＾

中国軍、中国政府による日本人への脅しは、良い脅し？＾ｑ＾",https://x.com/24newseveryday/status/1993665539089264883,https://x.com/24news.../1993665539089264883,,,ID:dramgWBt0,1,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763906963#,
